prompt,label,top1,margin
lock 23.7296 AVAX in lido on avalanche — today,stake_asset,unstake_asset,0.03898406
collect incentives at lido (avalanche),claim_rewards,claim_rewards,0.57819223
collect incentives at lido (avalanche),claim_rewards,claim_rewards,0.57819223
cash out 9721 USDT from yearn (optimism),withdraw_asset,repay_asset,0.034528524
collect incentives at stargate (polygon),claim_rewards,claim_rewards,0.6106957
"reduce loan by 2400.5976 OP on maker (arbitrum) — minimize gas, normal mode",repay_asset,repay_asset,0.067469716
market swap 11699 DAI->USDC using sushiswap on polygon,swap_asset,swap_asset,0.8016055
take a loan of 22441 USDC via compound (solana),borrow_asset,repay_asset,0.00028777122
"take a loan of 3746.6325 LINK via aave (polygon) — now, ok with higher gas",borrow_asset,borrow_asset,0.0976702
withdraw staked 709.8768 ARB from yearn avalanche,unstake_asset,unstake_asset,0.057789534
market swap 976.571 OP->WBTC using uniswap on arbitrum — high yield mode,swap_asset,swap_asset,0.79944885
market swap 4837.3531 AAVE->USDT using sushiswap on ethereum — now,swap_asset,swap_asset,0.9177652
pay back 1.902976 BTC to compound on polygon — high yield mode,repay_asset,borrow_asset,0.25667393
deposit 16.104 WETH into stargate on base,deposit_asset,deposit_asset,0.04272884
open debt: 2.419278 WBTC on compound polygon using ARB as collateral,borrow_asset,borrow_asset,0.16966915
"unlock 8.4628 ETH at balancer (arbitrum) — today, safe mode",unstake_asset,unstake_asset,0.0081991255
close debt: repay 38.8402 ETH at maker avalanche,repay_asset,repay_asset,0.052610338
"claim staking rewards on uniswap solana — asap, ok with higher gas",claim_rewards,claim_rewards,0.76261914
trade 17787 DAI for AVAX on uniswap (solana) with slippage 0.1% — safe mode,swap_asset,swap_asset,0.2946935
claim rewards on maker (base) — normal mode,claim_rewards,claim_rewards,0.9805022
fund sushiswap with 74.8174 LINK (optimism),deposit_asset,swap_asset,0.61296004
"put 2.374033 BTC into sushiswap — this minute, ok with higher gas",deposit_asset,swap_asset,0.25277692
lock 0.296797 WBTC in curve on arbitrum,stake_asset,swap_asset,0.049859673
cash out 24.7885 SOL from rocket pool (arbitrum),withdraw_asset,deposit_asset,0.24876107
draw 659.3806 LINK from aave on base,borrow_asset,stake_asset,0.05451721
unlock 1727.0303 LINK at lido (polygon) — safe mode,unstake_asset,unstake_asset,0.0084120035
unlock 41.8159 SOL at yearn (avalanche),unstake_asset,unstake_asset,0.046821594
top up aave with 347.597 OP on arbitrum — use normal gas,deposit_asset,deposit_asset,0.17788294
top up stargate with 4473.105 AAVE on solana,deposit_asset,stake_asset,0.04280585
convert 27.9556 MATIC into DAI via sushiswap on arbitrum with slippage 0.2% — asap,swap_asset,swap_asset,0.68849975
restake 28.7636 MATIC with rocket pool on arbitrum — safe mode,stake_asset,unstake_asset,0.04897833
pay back 38.5602 MATIC to maker on arbitrum,repay_asset,repay_asset,0.092784315
undelegate 40.1527 SOL on rocket pool (ethereum),unstake_asset,unstake_asset,0.089271426
claim staking rewards on pendle arbitrum — right away,claim_rewards,claim_rewards,0.44055748
draw 4445.7287 LINK from compound on polygon using USDC as collateral,borrow_asset,borrow_asset,0.2717129
reduce loan by 21.3974 WETH on compound (avalanche) — this minute,repay_asset,borrow_asset,0.03213471
harvest yield from aave on avalanche — use normal gas,claim_rewards,claim_rewards,0.35253933
unlock 20521 USDT at yearn (arbitrum),unstake_asset,stake_asset,0.0008368492
borrow 0.034178 WBTC from aave on solana using BTC as collateral,borrow_asset,repay_asset,0.09390235
withdraw 9.6625 ETH from curve on polygon,withdraw_asset,withdraw_asset,0.055310935
deposit 19057 USDT into pendle on polygon,deposit_asset,stake_asset,0.06387475
pay back 3258.8929 OP to maker on solana,repay_asset,repay_asset,0.1593996
fund rocket pool with 11617 USDT (ethereum),deposit_asset,deposit_asset,0.22989637
remove 23.3746 SOL from yearn,withdraw_asset,withdraw_asset,0.16877198
delegate 23101 USDT to rocket pool (solana) — this minute,stake_asset,stake_asset,0.06334993
close debt: repay 7259 DAI at aave arbitrum,repay_asset,repay_asset,0.060380876
convert 45.6938 MATIC into SOL via balancer on solana,swap_asset,withdraw_asset,0.13562429
reduce loan by 37.587 MATIC on aave (optimism),repay_asset,repay_asset,0.19097462
reduce loan by 35.763 MATIC on compound (solana) — today,repay_asset,repay_asset,0.034757197
"add liquidity: deposit 6.5717 MATIC to curve (ethereum) — immediately, minimize gas",deposit_asset,deposit_asset,0.22297627
repay 30.6 ETH on maker (avalanche),repay_asset,repay_asset,0.04290268
add liquidity: deposit 4034.0042 ARB to stargate (arbitrum),deposit_asset,stake_asset,0.01161629
"pull out 4449.1122 LINK from rocket pool — ok with higher gas, normal mode",withdraw_asset,deposit_asset,0.142622
swap 19555 USDC to OP on balancer optimism with slippage 0.1%,swap_asset,swap_asset,0.44328874
swap 4364.5372 LINK to USDC on curve optimism — use normal gas,swap_asset,swap_asset,0.051139474
delegate 0.120581 BTC to lido (base) — now,stake_asset,stake_asset,0.047949493
reduce loan by 17786 USDT on compound (polygon),repay_asset,borrow_asset,0.1925118
top up sushiswap with 3937.3013 ARB on optimism — ok with higher gas,deposit_asset,swap_asset,0.21060652
convert 4223.2049 ARB into LINK via sushiswap on polygon,swap_asset,swap_asset,0.5237796
"fund uniswap with 4.153 MATIC (optimism) — asap, use fast gas",deposit_asset,deposit_asset,0.2148391
unstake 30.2062 MATIC from curve on base,unstake_asset,withdraw_asset,0.1960462
reduce loan by 29.6183 WETH on maker (solana) — ok with higher gas,repay_asset,repay_asset,0.08128324
trade 1.407679 WBTC for ARB on balancer (polygon),swap_asset,swap_asset,0.07895994
trade 1420.8729 ARB for SOL on uniswap (arbitrum),swap_asset,swap_asset,0.2828117
claim staking rewards on rocket pool base,claim_rewards,claim_rewards,0.44810295
add liquidity: deposit 17.7066 MATIC to maker (solana),deposit_asset,repay_asset,0.018420458
market swap 1782.2514 LINK->AVAX using curve on arbitrum,swap_asset,swap_asset,0.41041973
lock 19.7847 AVAX in balancer on solana,stake_asset,stake_asset,0.006900996
cash out 17986 DAI from balancer (solana) — immediately,withdraw_asset,borrow_asset,0.044580042
fund pendle with 15.7505 ETH (base) — safe mode,deposit_asset,withdraw_asset,0.005605817
move 4315.9317 LINK into stargate on polygon,deposit_asset,unstake_asset,0.05440414
withdraw 33.0259 WETH from compound on polygon,withdraw_asset,withdraw_asset,0.05990632
repay 4558.9427 AAVE on compound (ethereum),repay_asset,borrow_asset,0.084497154
reduce loan by 4374.321 AAVE on aave (base) — high yield mode,repay_asset,repay_asset,0.1136083
remove 5.2083 ETH from compound,withdraw_asset,withdraw_asset,0.11748958
repay 142.7958 OP on aave (ethereum) — use fast gas,repay_asset,repay_asset,0.028459013
undelegate 4999.1707 OP on lido (base),unstake_asset,stake_asset,0.0016467571
close debt: repay 1.9636 ETH at maker polygon,repay_asset,borrow_asset,0.1535716
deposit 2.139301 BTC into lido on ethereum,deposit_asset,stake_asset,0.01910296
harvest yield from curve on arbitrum — normal mode,claim_rewards,claim_rewards,0.22994998
unlock 1.381926 WBTC at lido (polygon),unstake_asset,unstake_asset,0.020946383
"provide 195.3594 OP on balancer — right away, ok with higher gas",deposit_asset,deposit_asset,0.17382124
convert 8924 DAI into SOL via curve on ethereum,swap_asset,withdraw_asset,0.10623649
unlock 952.7025 AAVE at rocket pool (base),unstake_asset,stake_asset,0.03456956
lock 627.1176 OP in curve on solana,stake_asset,stake_asset,0.08595735
open debt: 3912.9451 LINK on aave optimism using DAI as collateral,borrow_asset,repay_asset,0.13967746
top up curve with 4358.4107 LINK on polygon,deposit_asset,unstake_asset,0.050055474
deposit 3283 USDC into lido on arbitrum,deposit_asset,stake_asset,0.077677056
"provide 35.7842 LINK on curve — this minute, ok with higher gas",deposit_asset,deposit_asset,0.13561803
pay back 2.09526 BTC to maker on ethereum — use fast gas,repay_asset,deposit_asset,0.11635345
open debt: 0.859876 WBTC on maker ethereum — minimize gas,borrow_asset,borrow_asset,0.021386027
pay back 15464 USDT to compound on base — asap,repay_asset,borrow_asset,0.173208
withdraw 16653 USDC from compound on arbitrum — this minute,withdraw_asset,borrow_asset,0.1254282
harvest yield from uniswap on base,claim_rewards,claim_rewards,0.292172
harvest yield from uniswap on base,claim_rewards,claim_rewards,0.292172
harvest yield from uniswap on base,claim_rewards,claim_rewards,0.292172
stake 2144.1363 ARB on pendle (ethereum),stake_asset,stake_asset,0.107450455
restake 8044 USDT with yearn on arbitrum,stake_asset,repay_asset,0.077140346
draw 10.0498 AVAX from compound on avalanche using USDC as collateral,borrow_asset,borrow_asset,0.12795079
claim staking rewards on compound arbitrum — safe mode,claim_rewards,claim_rewards,0.6084507
claim staking rewards on compound arbitrum — safe mode,claim_rewards,claim_rewards,0.6084507
swap 17.9197 ETH to AVAX on balancer optimism,swap_asset,swap_asset,0.02162829
undelegate 2817.5152 LINK on lido (arbitrum),unstake_asset,stake_asset,0.004162073
put 1154.381 OP into rocket pool — high yield mode,deposit_asset,deposit_asset,0.28463614
redeem 44.3801 SOL from maker (base),withdraw_asset,stake_asset,0.09659028
collect incentives at compound (optimism),claim_rewards,claim_rewards,0.3919499
"withdraw staked 9092 USDC from pendle base — use normal gas, high yield mode",unstake_asset,deposit_asset,0.11191222
fund stargate with 46.7577 AVAX (arbitrum),deposit_asset,repay_asset,0.034363613
pay back 36.9803 AVAX to aave on polygon — right away,repay_asset,borrow_asset,0.09160328
"redeem 39.4846 AVAX from uniswap (base) — this minute, use normal gas",withdraw_asset,deposit_asset,0.060556263
take a loan of 7.5187 SOL via compound (optimism),borrow_asset,repay_asset,0.10470718
repay 19.5852 SOL on aave (base),repay_asset,repay_asset,0.1521939
deposit 1.4124 AVAX into compound on base,deposit_asset,borrow_asset,0.11265972
"harvest yield from rocket pool on solana — immediately, minimize gas",claim_rewards,claim_rewards,0.14459765
market swap 9.9097 MATIC->LINK using curve on polygon with slippage 0.5%,swap_asset,swap_asset,0.5566796
unlock 2347.999 LINK at balancer (optimism) — asap,unstake_asset,unstake_asset,0.073780775
"trade 17584 USDT for LINK on balancer (ethereum) — today, ok with higher gas",swap_asset,swap_asset,0.017700106
undelegate 18734 DAI on yearn (avalanche) — use normal gas,unstake_asset,unstake_asset,0.063412175
add liquidity: deposit 2.4492 ETH to lido (ethereum),deposit_asset,stake_asset,0.006244421
lock 1.351467 BTC in balancer on avalanche,stake_asset,swap_asset,0.0008891523
"undelegate 0.937284 BTC on pendle (ethereum) — now, high yield mode",unstake_asset,withdraw_asset,0.013079762
market swap 1006.5166 LINK->DAI using sushiswap on avalanche with slippage 1%,swap_asset,swap_asset,0.8055207
collect incentives at stargate (optimism) — ok with higher gas,claim_rewards,claim_rewards,0.30561456
lock 8681 DAI in rocket pool on arbitrum,stake_asset,unstake_asset,0.0033044815
pull out 33.9118 WETH from curve — minimize gas,withdraw_asset,deposit_asset,0.14014596
collect incentives at aave (arbitrum) — immediately,claim_rewards,claim_rewards,0.27910957
market swap 1.783496 BTC->USDT using balancer on ethereum — right away,swap_asset,swap_asset,0.58995175
open debt: 1726.6644 AAVE on compound base using DAI as collateral,borrow_asset,borrow_asset,0.15384322
harvest yield from lido on polygon,claim_rewards,claim_rewards,0.35009596
harvest yield from lido on polygon,claim_rewards,claim_rewards,0.35009596
"top up rocket pool with 456.6489 ARB on arbitrum — ok with higher gas, high yield mode",deposit_asset,deposit_asset,0.1817235
withdraw 25.7033 MATIC from lido on polygon — right away,withdraw_asset,stake_asset,0.005128801
add liquidity: deposit 7210 DAI to pendle (solana),deposit_asset,withdraw_asset,0.02691713
supply 1561.6535 ARB to compound,deposit_asset,withdraw_asset,0.06806287
claim staking rewards on maker avalanche — this minute,claim_rewards,claim_rewards,0.7661601
market swap 11201 USDC->AAVE using balancer on polygon with slippage 1%,swap_asset,swap_asset,0.49283743
reduce loan by 2.456722 BTC on aave (solana),repay_asset,repay_asset,0.1625545
reduce loan by 4415.6523 ARB on maker (avalanche),repay_asset,repay_asset,0.0858413
stake 24651 USDT on rocket pool (base) — this minute,stake_asset,stake_asset,0.010178626
pull out 34.4246 WETH from aave,withdraw_asset,withdraw_asset,0.08899152
close debt: repay 21.2151 WETH at compound optimism — today,repay_asset,repay_asset,0.097503304
trade 23.5602 ETH for MATIC on sushiswap (polygon) — right away,swap_asset,swap_asset,0.7551171
unstake 3941.636 LINK from yearn on ethereum — this minute,unstake_asset,unstake_asset,0.11085343
undelegate 32.4386 ETH on rocket pool (base) — high yield mode,unstake_asset,unstake_asset,0.090774715
claim staking rewards on rocket pool base — ok with higher gas,claim_rewards,claim_rewards,0.40701067
repay 17984 USDC on maker (solana) — safe mode,repay_asset,repay_asset,0.09724933
unstake 6045 USDC from pendle on arbitrum,unstake_asset,withdraw_asset,0.113428324
open debt: 21148 USDC on aave avalanche using MATIC as collateral,borrow_asset,borrow_asset,0.02002424
claim rewards on uniswap (solana) — ok with higher gas,claim_rewards,claim_rewards,0.7227822
reduce loan by 29.0442 MATIC on maker (optimism),repay_asset,repay_asset,0.12648806
move 5.2743 MATIC into uniswap on arbitrum,deposit_asset,swap_asset,0.43658066
close debt: repay 1650.8156 AAVE at maker base,repay_asset,repay_asset,0.09473306
"market swap 4.0983 MATIC->WETH using sushiswap on optimism with slippage 1% — right away, normal mode",swap_asset,swap_asset,0.7156846
trade 1090.2777 OP for WBTC on balancer (arbitrum) — minimize gas,swap_asset,swap_asset,0.04535997
repay 3150.5125 OP on compound (avalanche),repay_asset,borrow_asset,0.06772542
claim staking rewards on sushiswap ethereum — this minute,claim_rewards,claim_rewards,0.27783877
pay back 17.5851 MATIC to compound on base — use normal gas,repay_asset,deposit_asset,0.036830723
unstake 3965.4412 ARB from balancer on ethereum — normal mode,unstake_asset,withdraw_asset,0.08437237
delegate 2.482257 BTC to balancer (avalanche),stake_asset,swap_asset,0.06771205
claim rewards on uniswap (avalanche),claim_rewards,claim_rewards,0.60345197
delegate 46.0011 ETH to curve (ethereum),stake_asset,swap_asset,0.00044891238
market swap 12353 USDT->WBTC using sushiswap on solana,swap_asset,swap_asset,0.66335094
swap 2575.0247 ARB to AVAX on balancer optimism,swap_asset,repay_asset,0.10532704
convert 42.7033 ETH into WETH via sushiswap on avalanche with slippage 0.5% — normal mode,swap_asset,swap_asset,0.5683949
swap 36.3058 MATIC to ETH on uniswap base with slippage 0.1%,swap_asset,swap_asset,0.51598537
undelegate 4569.8994 AAVE on balancer (polygon),unstake_asset,unstake_asset,0.07214546
draw 20389 USDT from compound on solana using USDC as collateral — this minute,borrow_asset,borrow_asset,0.06473243
top up sushiswap with 23.8401 AVAX on ethereum — right away,deposit_asset,swap_asset,0.61713827
draw 0.605822 WBTC from maker on base using SOL as collateral,borrow_asset,borrow_asset,0.06615366
draw 3045.6151 OP from maker on polygon using MATIC as collateral,borrow_asset,borrow_asset,0.15100852
